"_id",cam_id,entry_count,processed_timestamp,timestamp,video_file
5bb631e24b5653920225112c,188,1,2018-10-04T15:29:38.096Z,2018-09-30T15:00:00.000Z,2018-09-30T15-00-00.mp4
5bb6387c4b56539202251d23,191,2,2018-10-04T16:03:00.087Z,2018-09-30T15:00:00.000Z,2018-09-30T15-00-00.mp4
5bb642304b56539202252fb0,193,5,2018-10-04T16:47:14.501Z,2018-09-30T15:00:00.000Z,2018-09-30T15-00-00.mp4
5bb64e604b565392022546c2,181,1,2018-10-04T17:31:12.021Z,2018-09-30T14:00:00.000Z,2018-09-30T14-00-00.mp4
5bb6521b4b56539202254ca0,183,5,2018-10-04T18:05:59.917Z,2018-09-30T15:00:01.000Z,2018-09-30T15-00-01.mp4
5bb65a694b565392022561c2,184,1,2018-10-04T18:22:33.668Z,2018-09-30T14:30:00.000Z,2018-09-30T14-30-00.mp4
5bb661494b56539202256d73,190,1,2018-10-04T18:51:53.211Z,2018-09-30T12:15:00.000Z,2018-09-30T12-15-00.mp4
5bb667934b56539202257788,191,1,2018-10-04T19:18:43.721Z,2018-09-30T15:15:01.000Z,2018-09-30T15-15-01.mp4
5bb66c494b56539202258230,190,3,2018-10-04T19:41:24.565Z,2018-09-30T12:30:00.000Z,2018-09-30T12-30-00.mp4
5bb679444b565392022596d0,193,7,2018-10-04T20:50:35.661Z,2018-09-30T15:15:01.000Z,2018-09-30T15-15-01.mp4
5bb680904b5653920225ad0a,194,1,2018-10-04T21:05:20.008Z,2018-09-30T15:00:01.000Z,2018-09-30T15-00-01.mp4
5bb6868a4b5653920225bbec,189,1,2018-10-04T21:30:49.873Z,2018-09-30T14:30:01.000Z,2018-09-30T14-30-01.mp4
5bb68b184b5653920225c4e2,181,12,2018-10-04T22:10:47.962Z,2018-09-30T14:15:01.000Z,2018-09-30T14-15-01.mp4
5bb69c724b5653920225e5c0,190,12,2018-10-04T23:20:41.832Z,2018-09-30T12:45:01.000Z,2018-09-30T12-45-01.mp4
5bb6a7914b565392022601ff,191,2,2018-10-04T23:59:15.143Z,2018-09-30T15:45:00.000Z,2018-09-30T15-45-00.mp4
5bb6ae1b4b56539202260c71,192,2,2018-10-05T00:22:53.783Z,2018-09-30T13:30:01.000Z,2018-09-30T13-30-01.mp4
5bb6b0794b565392022612aa,193,3,2018-10-05T00:43:15.267Z,2018-09-30T15:30:00.000Z,2018-09-30T15-30-00.mp4
5bb6ba764b56539202262662,195,2,2018-10-05T01:12:55.938Z,2018-09-30T13:00:00.000Z,2018-09-30T13-00-00.mp4
