"_id",cam_id,entry_count,exit_count,processed_timestamp,timestamp,video_file
5bbb72b14b5653920234674f,179,1,,2018-10-08T15:07:28.604Z,2018-10-03T01:15:02.000Z,2018-10-03T01-15-02.mp4
5bbb76764b56539202346f94,180,1,,2018-10-08T15:23:34.018Z,2018-10-03T04:30:01.000Z,2018-10-03T04-30-01.mp4
5bbb7ad94b565392023479a2,179,,1,2018-10-08T15:42:16.778Z,2018-10-03T01:30:01.000Z,2018-10-03T01-30-01.mp4
5bbb7e074b56539202348141,180,1,2,2018-10-08T16:00:17.787Z,2018-10-03T04:45:00.000Z,2018-10-03T04-45-00.mp4
5bbb83e54b56539202348c79,179,2,,2018-10-08T16:20:53.434Z,2018-10-03T01:45:00.000Z,2018-10-03T01-45-00.mp4
5bbb86bc4b56539202349357,180,,1,2018-10-08T16:33:00.149Z,2018-10-03T05:00:02.000Z,2018-10-03T05-00-02.mp4
5bbb89bc4b565392023499e3,179,2,1,2018-10-08T16:49:28.887Z,2018-10-03T02:00:02.000Z,2018-10-03T02-00-02.mp4
5bbb8de64b5653920234a3f4,180,1,2,2018-10-08T17:11:20.464Z,2018-10-03T05:15:01.000Z,2018-10-03T05-15-01.mp4
5bbb96c54b5653920234b50c,180,3,3,2018-10-08T17:48:45.856Z,2018-10-03T05:30:00.000Z,2018-10-03T05-30-00.mp4
5bbb9c0d4b5653920235a4f0,179,1,2,2018-10-08T18:06:43.727Z,2018-10-03T02:30:01.000Z,2018-10-03T02-30-01.mp4
5bbb9fce4b5653920235ace4,180,1,,2018-10-08T18:19:57.537Z,2018-10-03T05:45:02.000Z,2018-10-03T05-45-02.mp4
5bbba3814b5653920235b500,179,3,2,2018-10-08T18:45:35.329Z,2018-10-03T02:45:02.000Z,2018-10-03T02-45-02.mp4
5bbba8fc4b5653920235c17e,180,1,1,2018-10-08T19:01:26.448Z,2018-10-03T06:00:00.000Z,2018-10-03T06-00-00.mp4
5bbbafd54b5653920235cfb7,180,2,,2018-10-08T19:33:14.619Z,2018-10-03T06:15:00.000Z,2018-10-03T06-15-00.mp4
5bbbb33a4b5653920235d762,179,,1,2018-10-08T19:42:50.073Z,2018-10-03T03:15:00.000Z,2018-10-03T03-15-00.mp4
5bbbb7d84b5653920235dfa0,180,1,1,2018-10-08T20:04:59.107Z,2018-10-03T06:30:01.000Z,2018-10-03T06-30-01.mp4
5bbbc0ec4b5653920235f2e8,179,3,2,2018-10-08T20:50:36.082Z,2018-10-03T03:45:02.000Z,2018-10-03T03-45-02.mp4
5bbbc9324b56539202360626,179,1,,2018-10-08T21:16:33.252Z,2018-10-03T04:00:01.000Z,2018-10-03T04-00-01.mp4
5bbbcee84b56539202361230,179,4,3,2018-10-08T21:51:25.383Z,2018-10-03T04:15:02.000Z,2018-10-03T04-15-02.mp4
5bbbd3bc4b56539202361ee9,180,2,1,2018-10-08T22:05:17.236Z,2018-10-03T07:30:01.000Z,2018-10-03T07-30-01.mp4
5bbbdb824b56539202362f05,180,1,4,2018-10-08T22:38:07.362Z,2018-10-03T07:45:00.000Z,2018-10-03T07-45-00.mp4
5bbbded44b5653920236371c,179,2,,2018-10-08T22:53:10.731Z,2018-10-03T04:45:00.000Z,2018-10-03T04-45-00.mp4
5bbbe2004b56539202363e45,180,,1,2018-10-08T23:02:23.282Z,2018-10-03T08:00:02.000Z,2018-10-03T08-00-02.mp4
5bbbe64f4b5653920236467d,179,5,6,2018-10-08T23:34:23.646Z,2018-10-03T05:00:02.000Z,2018-10-03T05-00-02.mp4
5bbbecc14b5653920236582d,180,,2,2018-10-08T23:52:11.102Z,2018-10-03T08:15:01.000Z,2018-10-03T08-15-01.mp4
5bbbf1c54b565392023661c8,179,,1,2018-10-09T00:09:40.300Z,2018-10-03T05:15:03.000Z,2018-10-03T05-15-03.mp4
5bbbf9524b56539202367254,179,,3,2018-10-09T00:46:27.812Z,2018-10-03T05:30:00.000Z,2018-10-03T05-30-00.mp4
5bbc00c74b5653920236817c,179,1,2,2018-10-09T01:15:25.675Z,2018-10-03T05:45:02.000Z,2018-10-03T05-45-02.mp4
5bbc06634b56539202368ece,179,1,,2018-10-09T01:37:38.650Z,2018-10-03T06:00:01.000Z,2018-10-03T06-00-01.mp4
5bbc0d594b56539202369d22,179,1,,2018-10-09T02:07:20.651Z,2018-10-03T06:15:00.000Z,2018-10-03T06-15-00.mp4
5bbc1eb44b5653920236bfc3,180,3,1,2018-10-09T03:26:59.122Z,2018-10-03T10:00:00.000Z,2018-10-03T10-00-00.mp4
5bbc26904b5653920236d056,180,2,2,2018-10-09T04:20:55.173Z,2018-10-03T10:15:02.000Z,2018-10-03T10-15-02.mp4
5bbc31274b5653920236e47e,179,,1,2018-10-09T04:40:06.469Z,2018-10-03T07:15:02.000Z,2018-10-03T07-15-02.mp4
5bbc34824b5653920236ebaf,180,1,1,2018-10-09T05:02:06.877Z,2018-10-03T10:30:02.000Z,2018-10-03T10-30-02.mp4
5bbc467d4b56539202370c20,179,,1,2018-10-09T06:11:08.026Z,2018-10-03T07:45:00.000Z,2018-10-03T07-45-00.mp4
5bbc767a4b56539202375f44,179,,1,2018-10-09T09:35:53.064Z,2018-10-03T09:00:00.000Z,2018-10-03T09-00-00.mp4
5bbcb1514b5653920237b6ae,179,1,1,2018-10-09T13:47:18.065Z,2018-10-03T10:00:00.000Z,2018-10-03T10-00-00.mp4
5bbcc36f4b5653920237d04c,179,1,1,2018-10-09T15:11:26.919Z,2018-10-03T10:15:02.000Z,2018-10-03T10-15-02.mp4
5bbcdd684b5653920237f733,179,1,,2018-10-09T16:55:03.421Z,2018-10-03T10:30:01.000Z,2018-10-03T10-30-01.mp4
5bbcf5474b565392023818f6,179,,1,2018-10-09T18:36:53.452Z,2018-10-03T10:45:00.000Z,2018-10-03T10-45-00.mp4
5bbd0aee4b565392023835f1,179,1,1,2018-10-09T20:09:33.074Z,2018-10-03T11:00:02.000Z,2018-10-03T11-00-02.mp4
5bbd1ddf4b5653920238541e,179,1,4,2018-10-09T21:40:43.867Z,2018-10-03T11:15:01.000Z,2018-10-03T11-15-01.mp4
