_id,cam_id,entry_count,timestamp
ObjectId(5ba0e059f15cbb734787acb8),183,1,2018-09-18 11:24:09
ObjectId(5ba0e05bf15cbb734787acb9),184,1,2018-09-18 11:24:11
ObjectId(5ba0e06bf15cbb734787acbe),191,3,2018-09-18 11:24:27
ObjectId(5ba0e222f15cbb734787ad5a),183,2,2018-09-18 11:31:46
ObjectId(5ba0e232f15cbb734787ad5f),190,1,2018-09-18 11:32:02
ObjectId(5ba0e234f15cbb734787ad60),191,1,2018-09-18 11:32:04
ObjectId(5ba0e23cf15cbb734787ad64),195,2,2018-09-18 11:32:12
ObjectId(5ba0e406f15cbb734787ae05),194,1,2018-09-18 11:39:50
ObjectId(5ba0e408f15cbb734787ae06),195,2,2018-09-18 11:39:52
ObjectId(5ba0e5bcf15cbb734787ae9f),184,1,2018-09-18 11:47:08
ObjectId(5ba0e79ff15cbb734787af4a),195,1,2018-09-18 11:55:11
ObjectId(5ba0e94cf15cbb734787afe5),184,2,2018-09-18 12:02:20
ObjectId(5ba0e962f15cbb734787afee),194,3,2018-09-18 12:02:42
ObjectId(5ba0eb1af15cbb734787b08f),190,1,2018-09-18 12:10:02
ObjectId(5ba0eb22f15cbb734787b093),194,1,2018-09-18 12:10:10
ObjectId(5ba0ecd5f15cbb734787b130),185,2,2018-09-18 12:17:25
ObjectId(5ba0eeacf15cbb734787b1dd),194,1,2018-09-18 12:25:16
ObjectId(5ba0f063f15cbb734787b286),191,1,2018-09-18 12:32:35
ObjectId(5ba0f211f15cbb734787b32c),184,1,2018-09-18 12:39:45
ObjectId(5ba0f220f15cbb734787b332),191,1,2018-09-18 12:40:00
ObjectId(5ba0f3ddf15cbb734787b3dd),190,1,2018-09-18 12:47:25
ObjectId(5ba0f3e5f15cbb734787b3e1),194,1,2018-09-18 12:47:33
ObjectId(5ba0f3e7f15cbb734787b3e2),195,1,2018-09-18 12:47:35
ObjectId(5ba0f756f15cbb734787b531),185,1,2018-09-18 13:02:14
ObjectId(5ba0f761f15cbb734787b535),190,1,2018-09-18 13:02:25
ObjectId(5ba0f76af15cbb734787b539),194,7,2018-09-18 13:02:34
ObjectId(5ba0fadaf15cbb734787b688),184,1,2018-09-18 13:17:14
ObjectId(5ba0faeff15cbb734787b691),194,1,2018-09-18 13:17:35
ObjectId(5ba0fca9f15cbb734787b739),190,1,2018-09-18 13:24:57
ObjectId(5ba0fcabf15cbb734787b73a),191,1,2018-09-18 13:24:59
ObjectId(5ba0fcb3f15cbb734787b73e),195,1,2018-09-18 13:25:07
ObjectId(5ba0fe5cf15cbb734787b7e0),184,1,2018-09-18 13:32:12
ObjectId(5ba101ecf15cbb734787b93e),191,1,2018-09-18 13:47:24
ObjectId(5ba101eef15cbb734787b93f),192,1,2018-09-18 13:47:26
ObjectId(5ba10572f15cbb734787ba96),191,1,2018-09-18 14:02:26
ObjectId(5ba10739f15cbb734787bb45),194,1,2018-09-18 14:10:01
ObjectId(5ba10ab5f15cbb734787bc9a),191,1,2018-09-18 14:24:53
ObjectId(5ba10c68f15cbb734787bd41),185,1,2018-09-18 14:32:08
